"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0044237",6.43485510540383e-18,0.248406773488711,105.853820598007,51,1424,"cellular metabolic process"
"2","GO:0034641",1.40161734903625e-16,0.169319153404233,61.9958471760797,16,834,"cellular nitrogen compound metabolic process"
"3","GO:0090304",1.48611772009933e-12,0.118703550784476,37.9111295681063,6,510,"nucleic acid metabolic process"
"4","GO:0010467",2.12302182573004e-12,0.155182072829132,42.8172757475083,9,576,"gene expression"
"5","GO:0006725",4.53465391578177e-11,0.223640064839597,49.2101328903655,15,662,"cellular aromatic compound metabolic process"
"6","GO:0006139",5.00966359348076e-11,0.208792406467977,46.1623754152824,13,621,"nucleobase-containing compound metabolic process"
"7","GO:1901360",8.5307360402054e-11,0.234865674986694,50.0278239202658,16,673,"organic cyclic compound metabolic process"
"8","GO:0046483",2.60817504569833e-10,0.242646637234104,48.9127906976744,16,658,"heterocycle metabolic process"
"9","GO:0008152",2.41015852374252e-09,0.391200481937722,124.512043189369,88,1675,"metabolic process"
"10","GO:0016070",4.53898877077474e-09,0.156670291306587,30.4775747508306,6,410,"RNA metabolic process"
"11","GO:0006807",1.59590889058516e-08,0.413548977723528,101.914036544851,66,1371,"nitrogen compound metabolic process"
"12","GO:0009058",2.25065699242237e-08,0.312591605596269,50.9941860465116,21,686,"biosynthetic process"
"13","GO:0043603",2.28153459259719e-08,0,16.1308139534884,0,217,"cellular amide metabolic process"
"14","GO:0006518",4.90416977987134e-08,0,15.4617940199336,0,208,"peptide metabolic process"
"15","GO:0043604",6.32455260156986e-08,0,15.2387873754153,0,205,"amide biosynthetic process"
"16","GO:0043043",9.6558094858093e-08,0,14.8671096345515,0,200,"peptide biosynthetic process"
"17","GO:0009059",1.10742694456035e-07,0.237885814808892,33.7483388704319,10,454,"macromolecule biosynthetic process"
"18","GO:0034645",1.1864685619408e-07,0.238556373301989,33.6740033222591,10,453,"cellular macromolecule biosynthetic process"
"19","GO:0006412",1.60223851734298e-07,0,14.421096345515,0,194,"translation"
"20","GO:1901576",2.00423856110559e-07,0.336596521494915,48.4667774086379,21,652,"organic substance biosynthetic process"
"21","GO:0009987",2.2650819497963e-07,0.360988151128996,157.740033222591,134,2122,"cellular process"
"22","GO:0006396",3.41563823001525e-07,0,13.7520764119601,0,185,"RNA processing"
"23","GO:0044249",3.72773664389241e-07,0.344157035406347,47.7234219269103,21,642,"cellular biosynthetic process"
