"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0016628",9.75055786136887e-07,Inf,0.127465857359636,4,4,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"
"2","GO:0070001",1.98093388490997e-05,22.7357142857143,0.382397572078907,5,12,"aspartic-type peptidase activity"
"3","GO:0004190",1.98093388490997e-05,22.7357142857143,0.382397572078907,5,12,"aspartic-type endopeptidase activity"
"4","GO:0016838",3.14694475290454e-05,Inf,0.0955993930197269,3,3,"carbon-oxygen lyase activity, acting on phosphates"
"5","GO:0016627",0.000782958303196305,8.34473684210526,0.764795144157815,5,24,"oxidoreductase activity, acting on the CH-CH group of donors"
"6","GO:0004084",0.00100610573507909,Inf,0.0637329286798179,2,2,"branched-chain-amino-acid transaminase activity"
"7","GO:0004107",0.00100610573507909,Inf,0.0637329286798179,2,2,"chorismate synthase activity"
"8","GO:0003968",0.00100610573507909,Inf,0.0637329286798179,2,2,"RNA-directed 5'-3' RNA polymerase activity"
"9","GO:0004312",0.00100610573507909,Inf,0.0637329286798179,2,2,"fatty acid synthase activity"
"10","GO:0004318",0.00100610573507909,Inf,0.0637329286798179,2,2,"enoyl-[acyl-carrier-protein] reductase (NADH) activity"
"11","GO:0016835",0.00101367803693592,11.4455445544554,0.477996965098634,4,15,"carbon-oxygen lyase activity"
"12","GO:0050661",0.00430603417784796,11.6985294117647,0.350531107738998,3,11,"NADP binding"
"13","GO:0046982",0.00457419399057787,6.97909790979098,0.701062215477997,4,22,"protein heterodimerization activity"
"14","GO:0008897",0.0057878039976006,30.9514563106796,0.127465857359636,2,4,"holo-[acyl-carrier-protein] synthase activity"
"15","GO:0004482",0.0057878039976006,30.9514563106796,0.127465857359636,2,4,"mRNA (guanine-N7-)-methyltransferase activity"
"16","GO:0016491",0.00657401348681912,2.32478632478632,6.7556904400607,14,212,"oxidoreductase activity"
"17","GO:0004175",0.00763239746391084,2.86726485148515,3.50531107738998,9,110,"endopeptidase activity"
"18","GO:0016829",0.00898368691510873,4.38055555555556,1.30652503793627,5,41,"lyase activity"
"19","GO:0008174",0.00944617454009001,20.6278317152104,0.159332321699545,2,5,"mRNA methyltransferase activity"
"20","GO:0003824",0.0101717783175861,1.6233681462141,50.8270106221548,63,1595,"catalytic activity"
