"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0009987",4.79019434193504e-05,0.310753949092916,63.4485049833887,51,2122,"cellular process"
"2","GO:0018130",0.000172459350344927,0,8.04318936877076,0,269,"heterocycle biosynthetic process"
"3","GO:0044260",0.00039897128301819,0.371283849600623,26.4019933554817,13,883,"cellular macromolecule metabolic process"
"4","GO:0034654",0.000626009506138238,0,6.90697674418605,0,231,"nucleobase-containing compound biosynthetic process"
"5","GO:0034641",0.00132798054881493,0.406593860319164,24.936877076412,13,834,"cellular nitrogen compound metabolic process"
"6","GO:0010467",0.00163161086982585,0.334432878193862,17.2225913621262,7,576,"gene expression"
"7","GO:0044271",0.0020290384436753,0.295497037107456,14.2325581395349,5,476,"cellular nitrogen compound biosynthetic process"
"8","GO:0009059",0.00353422952776392,0.313632284014227,13.5747508305648,5,454,"macromolecule biosynthetic process"
"9","GO:0034645",0.00362294945240078,0.314498933901919,13.5448504983389,5,453,"cellular macromolecule biosynthetic process"
"10","GO:0051641",0.00539073320049323,0,4.96345514950166,0,166,"cellular localization"
"11","GO:0065007",0.00579988677493047,0.259701492537313,10.1063122923588,3,338,"biological regulation"
"12","GO:0032774",0.00722673803326502,0,4.69435215946844,0,157,"RNA biosynthetic process"
"13","GO:0043170",0.00744480646560957,0.533739644538521,35.6112956810631,25,1191,"macromolecule metabolic process"
"14","GO:0097659",0.00771187054518098,0,4.63455149501661,0,155,"nucleic acid-templated transcription"
"15","GO:0006351",0.00771187054518098,0,4.63455149501661,0,155,"transcription, DNA-templated"
"16","GO:0050789",0.00873943330144399,0.274908000545182,9.62790697674419,3,322,"regulation of biological process"
"17","GO:0051649",0.00967655200628121,0,4.42524916943522,0,148,"establishment of localization in cell"
"18","GO:0046907",0.0103234277245481,0,4.36544850498339,0,146,"intracellular transport"
"19","GO:0006139",0.0103410555539642,0.455361385354522,18.5681063122924,10,621,"nucleobase-containing compound metabolic process"
"20","GO:0046483",0.010972814186167,0.470747713279449,19.6744186046512,11,658,"heterocycle metabolic process"
"21","GO:0033036",0.0117477535643929,0,4.24584717607973,0,142,"macromolecule localization"
"22","GO:0006793",0.0138120969193293,0.337175792507205,10.4950166112957,4,351,"phosphorus metabolic process"
"23","GO:0044237",0.014176569301111,0.57484930597799,42.578073089701,33,1424,"cellular metabolic process"
"24","GO:0050794",0.0143864046706241,0.296204740439145,9.02990033222591,3,302,"regulation of cellular process"
"25","GO:0006796",0.0151641794963895,0.341793860401303,10.375415282392,4,347,"phosphate-containing compound metabolic process"
"26","GO:0090304",0.0188386358230406,0.456673306772908,15.2491694352159,8,510,"nucleic acid metabolic process"
"27","GO:0010468",0.0245904516124523,0,3.55813953488372,0,119,"regulation of gene expression"
"28","GO:0016070",0.0263141858302258,0.434743474347435,12.2591362126246,6,410,"RNA metabolic process"
"29","GO:0008104",0.0279399334474684,0,3.43853820598007,0,115,"protein localization"
"30","GO:0016192",0.0307436235934355,0,3.34883720930233,0,112,"vesicle-mediated transport"
"31","GO:0045184",0.0327650547865756,0,3.2890365448505,0,110,"establishment of protein localization"
"32","GO:0015031",0.0349174324966757,0,3.22923588039867,0,108,"protein transport"
"33","GO:0009889",0.0372091122578056,0,3.16943521594684,0,106,"regulation of biosynthetic process"
"34","GO:0031326",0.0372091122578056,0,3.16943521594684,0,106,"regulation of cellular biosynthetic process"
"35","GO:2000112",0.0384099442087523,0,3.13953488372093,0,105,"regulation of cellular macromolecule biosynthetic process"
"36","GO:0010556",0.0384099442087523,0,3.13953488372093,0,105,"regulation of macromolecule biosynthetic process"
"37","GO:0034613",0.0396489746670991,0,3.10963455149502,0,104,"cellular protein localization"
"38","GO:0070727",0.0396489746670991,0,3.10963455149502,0,104,"cellular macromolecule localization"
"39","GO:0043412",0.0458839939951128,0.473887814313346,11.421926910299,6,382,"macromolecule modification"
"40","GO:0044267",0.0478270560185574,0.562610229276896,17.2823920265781,11,578,"cellular protein metabolic process"
"41","GO:0006886",0.0494971362123974,0,2.90033222591362,0,97,"intracellular protein transport"
