"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0006412",9.7840817084087e-11,6.24634146341463,6.38059701492537,26,190,"translation"
"2","GO:0043043",2.01476360266609e-10,6.00919786096257,6.58208955223881,26,196,"peptide biosynthetic process"
"3","GO:0043604",3.5993808793668e-10,5.824,6.75,26,201,"amide biosynthetic process"
"4","GO:0006518",5.05268367364818e-10,5.71787538304392,6.85074626865672,26,204,"peptide metabolic process"
"5","GO:0043603",1.34530632881901e-09,5.41993193971804,7.15298507462687,26,213,"cellular amide metabolic process"
"6","GO:1901566",4.42967569727791e-08,3.93213671010573,12.2238805970149,32,364,"organonitrogen compound biosynthetic process"
"7","GO:0044271",6.82401735793813e-05,2.62040358744395,16.0186567164179,31,477,"cellular nitrogen compound biosynthetic process"
"8","GO:0009058",7.78229160207447e-05,2.45875251509054,22.7686567164179,39,678,"biosynthetic process"
"9","GO:0006418",0.000116686493725377,7.78040540540541,1.17537313432836,7,35,"tRNA aminoacylation for protein translation"
"10","GO:0043038",0.000140964293685623,7.50885368126747,1.2089552238806,7,36,"amino acid activation"
"11","GO:0043039",0.000140964293685623,7.50885368126747,1.2089552238806,7,36,"tRNA aminoacylation"
"12","GO:0031497",0.000142558785751993,89.6153846153846,0.134328358208955,3,4,"chromatin assembly"
"13","GO:0034728",0.000142558785751993,89.6153846153846,0.134328358208955,3,4,"nucleosome organization"
"14","GO:0006334",0.000142558785751993,89.6153846153846,0.134328358208955,3,4,"nucleosome assembly"
"15","GO:1901576",0.000145027525137197,2.38834806050622,21.6268656716418,37,644,"organic substance biosynthetic process"
"16","GO:0006457",0.000201829726018583,7.01830863121186,1.27611940298507,7,38,"protein folding"
"17","GO:0006333",0.000347753752206026,44.7884615384615,0.167910447761194,3,5,"chromatin assembly or disassembly"
"18","GO:0034645",0.000450315574216117,2.36927857935627,15.2126865671642,28,453,"cellular macromolecule biosynthetic process"
"19","GO:0009059",0.000467764383593893,2.36247674727611,15.2462686567164,28,454,"macromolecule biosynthetic process"
"20","GO:0044249",0.000584950336232091,2.20004355084561,21.2910447761194,35,634,"cellular biosynthetic process"
"21","GO:0006323",0.00115893517505907,22.375,0.235074626865672,3,7,"DNA packaging"
"22","GO:0098656",0.00121531077028521,10.9563164108619,0.503731343283582,4,15,"anion transmembrane transport"
"23","GO:0042254",0.00146275822312165,4.80540540540541,1.74626865671642,7,52,"ribosome biogenesis"
"24","GO:0071824",0.00264879688036828,14.9038461538462,0.302238805970149,3,9,"protein-DNA complex subunit organization"
"25","GO:0065004",0.00264879688036828,14.9038461538462,0.302238805970149,3,9,"protein-DNA complex assembly"
"26","GO:0006520",0.00336430500127114,3.64705882352941,2.55223880597015,8,76,"cellular amino acid metabolic process"
"27","GO:0044281",0.00387251245216599,2.32505230125523,8.59701492537313,17,256,"small molecule metabolic process"
"28","GO:0071103",0.00495554685935586,11.1682692307692,0.369402985074627,3,11,"DNA conformation change"
"29","GO:0034660",0.00527094309554392,2.89906103286385,3.96268656716418,10,118,"ncRNA metabolic process"
"30","GO:0022613",0.00582812837703555,3.64269354099863,2.21641791044776,7,66,"ribonucleoprotein complex biogenesis"
"31","GO:0043101",0.00639710915564201,29.4810126582278,0.134328358208955,2,4,"purine-containing compound salvage"
"32","GO:0072521",0.00704801401345882,3.97391304347826,1.74626865671642,6,52,"purine-containing compound metabolic process"
"33","GO:0072522",0.00885845933293071,4.44465944272446,1.30970149253731,5,39,"purine-containing compound biosynthetic process"
"34","GO:0044267",0.00906553652041223,1.82759350741002,19.2761194029851,29,574,"cellular protein metabolic process"
"35","GO:0043094",0.0104300127579327,19.6455696202532,0.167910447761194,2,5,"cellular metabolic compound salvage"
"36","GO:0010467",0.0105352035080796,1.80161943319838,19.4776119402985,29,580,"gene expression"
"37","GO:1901564",0.0118202482930853,1.71568768942127,29.7201492537313,40,885,"organonitrogen compound metabolic process"
"38","GO:0043436",0.0141495664403713,2.5981308411215,3.8955223880597,9,116,"oxoacid metabolic process"
"39","GO:0019752",0.0141495664403713,2.5981308411215,3.8955223880597,9,116,"carboxylic acid metabolic process"
"40","GO:0009116",0.020688019811419,5.93846153846154,0.604477611940298,3,18,"nucleoside metabolic process"
"41","GO:1901657",0.020688019811419,5.93846153846154,0.604477611940298,3,18,"glycosyl compound metabolic process"
"42","GO:0006163",0.0208249748570814,3.50061199510404,1.61194029850746,5,48,"purine nucleotide metabolic process"
"43","GO:0042451",0.0209643886501316,11.7772151898734,0.235074626865672,2,7,"purine nucleoside biosynthetic process"
"44","GO:0042455",0.0209643886501316,11.7772151898734,0.235074626865672,2,7,"ribonucleoside biosynthetic process"
"45","GO:0009163",0.0209643886501316,11.7772151898734,0.235074626865672,2,7,"nucleoside biosynthetic process"
"46","GO:0042278",0.0209643886501316,11.7772151898734,0.235074626865672,2,7,"purine nucleoside metabolic process"
"47","GO:0046128",0.0209643886501316,11.7772151898734,0.235074626865672,2,7,"purine ribonucleoside metabolic process"
"48","GO:0046129",0.0209643886501316,11.7772151898734,0.235074626865672,2,7,"purine ribonucleoside biosynthetic process"
"49","GO:1901659",0.0209643886501316,11.7772151898734,0.235074626865672,2,7,"glycosyl compound biosynthetic process"
"50","GO:0006399",0.0221320236345171,2.73232848232848,2.8544776119403,7,85,"tRNA metabolic process"
"51","GO:0034641",0.0251176826743514,1.60623084780388,28.1417910447761,37,838,"cellular nitrogen compound metabolic process"
"52","GO:0019538",0.025511920284126,1.62580960527924,23.5074626865672,32,700,"protein metabolic process"
"53","GO:0006082",0.0266704204407133,2.303125,4.33208955223881,9,129,"organic acid metabolic process"
"54","GO:0034404",0.0273493484260178,9.81012658227848,0.26865671641791,2,8,"nucleobase-containing small molecule biosynthetic process"
"55","GO:0009119",0.0273493484260178,9.81012658227848,0.26865671641791,2,8,"ribonucleoside metabolic process"
"56","GO:0006006",0.0273493484260178,9.81012658227848,0.26865671641791,2,8,"glucose metabolic process"
"57","GO:0006164",0.0280137279169717,3.85421030582321,1.17537313432836,4,35,"purine nucleotide biosynthetic process"
