"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0042254",7.11373720771176e-06,4.19191919191919,6.55389718076285,19,52,"ribosome biogenesis"
"2","GO:0016070",2.09404550459418e-05,1.85826865671642,52.1791044776119,79,414,"RNA metabolic process"
"3","GO:1903047",0.00012304268740308,7.11525423728814,2.26865671641791,9,18,"mitotic cell cycle process"
"4","GO:0000278",0.000208180970238756,6.40067796610169,2.39469320066335,9,19,"mitotic cell cycle"
"5","GO:0006892",0.00024800548971704,Inf,0.504145936981758,4,4,"post-Golgi vesicle-mediated transport"
"6","GO:0022613",0.000300587274176359,2.92340425531915,8.31840796019901,19,66,"ribonucleoprotein complex biogenesis"
"7","GO:0090304",0.000470318599592536,1.60858981046774,64.7827529021559,88,514,"nucleic acid metabolic process"
"8","GO:0007059",0.000811627312770001,5.67027027027027,2.26865671641791,8,18,"chromosome segregation"
"9","GO:0051641",0.00088371409988489,1.97969688304261,20.7960199004975,35,165,"cellular localization"
"10","GO:0043170",0.00100473000074494,1.47504916420846,150.361525704809,176,1193,"macromolecule metabolic process"
"11","GO:0022402",0.00102107953227079,4.18367346938776,3.40298507462687,10,27,"cell cycle process"
"12","GO:0051649",0.0010525095629018,2.02028397565923,18.653399668325,32,148,"establishment of localization in cell"
"13","GO:0051169",0.00115970424519178,4.56319612590799,2.89883913764511,9,23,"nuclear transport"
"14","GO:0006913",0.00115970424519178,4.56319612590799,2.89883913764511,9,23,"nucleocytoplasmic transport"
"15","GO:0046907",0.00172914243441168,1.96792482879439,18.4013266998342,31,146,"intracellular transport"
"16","GO:0030908",0.00198486785624036,Inf,0.378109452736318,3,3,"protein splicing"
"17","GO:0006895",0.00198486785624036,Inf,0.378109452736318,3,3,"Golgi to endosome transport"
"18","GO:0071840",0.00305657086290147,1.62902685687496,36.424543946932,52,289,"cellular component organization or biogenesis"
"19","GO:0010467",0.00316443001340632,1.4670825345232,73.1011608623549,93,580,"gene expression"
"20","GO:0034660",0.00496741186696707,1.94145758661888,14.8723051409619,25,118,"ncRNA metabolic process"
"21","GO:0060255",0.00677240920565276,1.79452991452991,18.4013266998342,29,146,"regulation of macromolecule metabolic process"
"22","GO:0098813",0.00706378586470715,4.69574944071588,1.89054726368159,6,15,"nuclear chromosome segregation"
"23","GO:0000819",0.00706378586470715,4.69574944071588,1.89054726368159,6,15,"sister chromatid segregation"
"24","GO:0006886",0.00716770088988676,1.89984301412873,14.4941956882255,24,115,"intracellular protein transport"
"25","GO:0044772",0.00719545495581032,21,0.504145936981758,3,4,"mitotic cell cycle phase transition"
"26","GO:0051171",0.00779061893924741,1.85770239810812,15.3764510779436,25,122,"regulation of nitrogen compound metabolic process"
"27","GO:0034613",0.00779061893924741,1.85770239810812,15.3764510779436,25,122,"cellular protein localization"
"28","GO:0070727",0.00779061893924741,1.85770239810812,15.3764510779436,25,122,"cellular macromolecule localization"
"29","GO:0019222",0.00824859278360048,1.7625974025974,18.653399668325,29,148,"regulation of metabolic process"
"30","GO:0080090",0.00867244671034464,1.83783190695633,15.5024875621891,25,123,"regulation of primary metabolic process"
"31","GO:0031323",0.00963451068715234,1.81836283986822,15.6285240464345,25,124,"regulation of cellular metabolic process"
"32","GO:0006139",0.01047975988739,1.37763559691726,78.7728026533997,96,625,"nucleobase-containing compound metabolic process"
"33","GO:0016072",0.0114337020644052,2.89275808936826,3.90713101160862,9,31,"rRNA metabolic process"
"34","GO:0051170",0.0114399746740416,7.01333333333333,1.00829187396352,4,8,"import into nucleus"
"35","GO:0034504",0.0114399746740416,7.01333333333333,1.00829187396352,4,8,"protein localization to nucleus"
"36","GO:0006606",0.0114399746740416,7.01333333333333,1.00829187396352,4,8,"protein import into nucleus"
"37","GO:0140014",0.0114734022285419,5.01911132345915,1.51243781094527,5,12,"mitotic nuclear division"
"38","GO:0000070",0.0114734022285419,5.01911132345915,1.51243781094527,5,12,"mitotic sister chromatid segregation"
"39","GO:0097659",0.0124974032951998,1.67968086912239,20.0398009950249,30,159,"nucleic acid-templated transcription"
"40","GO:0006351",0.0124974032951998,1.67968086912239,20.0398009950249,30,159,"transcription, DNA-templated"
"41","GO:0051276",0.0128524383819431,2.07373737373737,8.9485903814262,16,71,"chromosome organization"
"42","GO:0071705",0.0137813088350123,1.73194777511324,16.8888888888889,26,134,"nitrogen compound transport"
"43","GO:0015031",0.0143909578661968,1.74426697289209,16.1326699834163,25,128,"protein transport"
"44","GO:0032774",0.0148613016244465,1.65236529782136,20.2918739635158,30,161,"RNA biosynthetic process"
"45","GO:0008104",0.0151392883209886,1.71520031681077,17.0149253731343,26,135,"protein localization"
"46","GO:0015833",0.0158346792406701,1.72663358147229,16.2587064676617,25,129,"peptide transport"
"47","GO:0042886",0.0158346792406701,1.72663358147229,16.2587064676617,25,129,"amide transport"
"48","GO:0006515",0.0158395083892029,Inf,0.252072968490879,2,2,"protein quality control for misfolded or incompletely synthesized proteins"
"49","GO:0044843",0.0158395083892029,Inf,0.252072968490879,2,2,"cell cycle G1/S phase transition"
"50","GO:0000082",0.0158395083892029,Inf,0.252072968490879,2,2,"G1/S transition of mitotic cell cycle"
"51","GO:0000083",0.0158395083892029,Inf,0.252072968490879,2,2,"regulation of transcription involved in G1/S transition of mitotic cell cycle"
"52","GO:0044770",0.0163139823800578,10.4950166112957,0.630182421227197,3,5,"cell cycle phase transition"
"53","GO:0000280",0.0167574801559709,4.38963210702341,1.63847429519071,5,13,"nuclear division"
"54","GO:0010556",0.0167904753588556,1.81042189961258,13.1077943615257,21,104,"regulation of macromolecule biosynthetic process"
"55","GO:2000112",0.0167904753588556,1.81042189961258,13.1077943615257,21,104,"regulation of cellular macromolecule biosynthetic process"
"56","GO:0045184",0.0173916326012998,1.70933606417477,16.3847429519071,25,130,"establishment of protein localization"
"57","GO:0007049",0.0173995305782245,2.36063708759955,5.54560530679934,11,44,"cell cycle"
"58","GO:0031326",0.0186308654861578,1.78798586572438,13.2338308457711,21,105,"regulation of cellular biosynthetic process"
"59","GO:0009889",0.0186308654861578,1.78798586572438,13.2338308457711,21,105,"regulation of biosynthetic process"
"60","GO:0006396",0.0203615376818428,1.56700330161196,23.3167495854063,33,185,"RNA processing"
"61","GO:0048285",0.0234387513994897,3.90003716090673,1.76451077943615,5,14,"organelle fission"
"62","GO:0046483",0.0277818781938628,1.30234799972457,83.4361525704809,98,662,"heterocycle metabolic process"
"63","GO:0006364",0.0279201223622692,2.56265356265356,3.78109452736318,8,30,"rRNA processing"
"64","GO:0006820",0.0292605398169686,1.56929347826087,19.6616915422886,28,156,"anion transport"
"65","GO:0010468",0.0300324342072097,1.64355871886121,15.5024875621891,23,123,"regulation of gene expression"
"66","GO:0043038",0.0302804433549999,2.35141242937853,4.53731343283582,9,36,"amino acid activation"
"67","GO:0043039",0.0302804433549999,2.35141242937853,4.53731343283582,9,36,"tRNA aminoacylation"
"68","GO:0006725",0.0326144477621991,1.28982633666074,83.9402985074627,98,666,"cellular aromatic compound metabolic process"
"69","GO:0071702",0.0334482392973738,1.55956678700361,19.0315091210614,27,151,"organic substance transport"
"70","GO:1903506",0.0346721387206136,1.72991872991873,11.5953565505804,18,92,"regulation of nucleic acid-templated transcription"
"71","GO:2001141",0.0346721387206136,1.72991872991873,11.5953565505804,18,92,"regulation of RNA biosynthetic process"
"72","GO:0006355",0.0346721387206136,1.72991872991873,11.5953565505804,18,92,"regulation of transcription, DNA-templated"
"73","GO:0006996",0.0356914619760225,1.49274255156608,23.4427860696517,32,186,"organelle organization"
"74","GO:0051252",0.038211062775161,1.70601398601399,11.7213930348259,18,93,"regulation of RNA metabolic process"
"75","GO:0044260",0.0384790065055322,1.25811609006528,111.542288557214,126,885,"cellular macromolecule metabolic process"
"76","GO:0034645",0.0385846691420756,1.31821808510638,57.0945273631841,69,453,"cellular macromolecule biosynthetic process"
"77","GO:0016482",0.0396551511748303,4.00190476190476,1.38640132669983,4,11,"cytosolic transport"
"78","GO:0071103",0.0396551511748303,4.00190476190476,1.38640132669983,4,11,"DNA conformation change"
"79","GO:0048193",0.0401406592055976,2.34684684684685,4.03316749585406,8,32,"Golgi vesicle transport"
"80","GO:0009059",0.0403257459490549,1.31403150041448,57.2205638474295,69,454,"macromolecule biosynthetic process"
"81","GO:0017038",0.0413983008672946,3.18789905746427,2.01658374792703,5,16,"protein import"
"82","GO:0019219",0.042007508793574,1.68273831431726,11.8474295190713,18,94,"regulation of nucleobase-containing compound metabolic process"
"83","GO:0006419",0.0435487894551279,13.953642384106,0.378109452736318,2,3,"alanyl-tRNA aminoacylation"
"84","GO:0033044",0.0435487894551279,13.953642384106,0.378109452736318,2,3,"regulation of chromosome organization"
"85","GO:0030261",0.0435487894551279,13.953642384106,0.378109452736318,2,3,"chromosome condensation"
"86","GO:0007076",0.0435487894551279,13.953642384106,0.378109452736318,2,3,"mitotic chromosome condensation"
"87","GO:0007346",0.0435487894551279,13.953642384106,0.378109452736318,2,3,"regulation of mitotic cell cycle"
"88","GO:0051304",0.0435487894551279,13.953642384106,0.378109452736318,2,3,"chromosome separation"
"89","GO:0033036",0.0449324426917986,1.50778429602888,19.5356550580431,27,155,"macromolecule localization"
"90","GO:0034470",0.045988675149413,1.71885521885522,10.334991708126,16,82,"ncRNA processing"
"91","GO:0006323",0.0470613686764774,5.24252491694352,0.882255389718076,3,7,"DNA packaging"
"92","GO:1901360",0.0494589949633091,1.25628385062964,85.3266998341625,98,677,"organic cyclic compound metabolic process"
