"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0003735",0.000143275252135046,3.05386178861789,6.95963581183612,18,126,"structural constituent of ribosome"
"2","GO:0005198",0.000649514600339917,2.57132469893206,8.5062215477997,19,154,"structural molecule activity"
"3","GO:0043167",0.00074528576981255,1.68381216689268,51.2582701062215,71,928,"ion binding"
"4","GO:1901363",0.00272518209866508,1.5528178388154,66.7241274658574,85,1208,"heterocyclic compound binding"
"5","GO:0097159",0.00272518209866508,1.5528178388154,66.7241274658574,85,1208,"organic cyclic compound binding"
"6","GO:0004812",0.00297490541732292,4.25379310344828,1.98846737481032,7,36,"aminoacyl-tRNA ligase activity"
"7","GO:0016875",0.00297490541732292,4.25379310344828,1.98846737481032,7,36,"ligase activity, forming carbon-oxygen bonds"
"8","GO:0035639",0.00298873564313165,1.66148113646949,33.9144157814871,49,614,"purine ribonucleoside triphosphate binding"
"9","GO:0097367",0.00301185190620308,1.65425809822362,34.7981790591806,50,630,"carbohydrate derivative binding"
"10","GO:0032555",0.00309463786071277,1.65789473684211,33.9696509863429,49,615,"purine ribonucleotide binding"
"11","GO:0017076",0.00331631954710989,1.65075982209044,34.0801213960546,49,617,"purine nucleotide binding"
"12","GO:0008509",0.00382317075519569,5.83427495291902,1.10470409711684,5,20,"anion transmembrane transporter activity"
"13","GO:0032553",0.00420495454461847,1.62617848970252,34.4667678300455,49,624,"ribonucleotide binding"
"14","GO:0043168",0.00617397305820838,1.57025316455696,37.7808801213961,52,684,"anion binding"
"15","GO:0031072",0.00877345282463527,34.5777777777778,0.165705614567527,2,3,"heat shock protein binding"
"16","GO:0036094",0.0111968763548871,1.50096083455344,40.7083459787557,54,737,"small molecule binding"
"17","GO:0000166",0.0144088452654437,1.4867416633186,38.498937784522,51,697,"nucleotide binding"
"18","GO:1901265",0.0144088452654437,1.4867416633186,38.498937784522,51,697,"nucleoside phosphate binding"
"19","GO:0042626",0.0181562696073552,4.64119850187266,1.049468892261,4,19,"ATPase-coupled transmembrane transporter activity"
"20","GO:0005524",0.0185201235014801,1.52219873150106,28.2804248861912,39,512,"ATP binding"
"21","GO:0032559",0.0190820232994094,1.51841196777906,28.335660091047,39,513,"adenyl ribonucleotide binding"
"22","GO:0022804",0.0195702010754565,3.6358286252354,1.60182094081942,5,29,"active transmembrane transporter activity"
"23","GO:0030554",0.0196576817652881,1.51464114832536,28.3908952959029,39,514,"adenyl nucleotide binding"
"24","GO:0015399",0.0217395443203951,4.3497191011236,1.10470409711684,4,20,"primary active transmembrane transporter activity"
"25","GO:0022857",0.0222660689478738,1.9073994867408,8.56145675265554,15,155,"transmembrane transporter activity"
"26","GO:0046982",0.0301240878426371,3.86392009987516,1.21517450682853,4,22,"protein heterodimerization activity"
"27","GO:1901505",0.0314497679098906,5.20055865921788,0.718057663125948,3,13,"carbohydrate derivative transmembrane transporter activity"
"28","GO:0015932",0.0314497679098906,5.20055865921788,0.718057663125948,3,13,"nucleobase-containing compound transmembrane transporter activity"
"29","GO:0051082",0.034939615423098,3.65937315198108,1.27040971168437,4,23,"unfolded protein binding"
"30","GO:0008171",0.0392845603152216,8.63611111111111,0.331411229135053,2,6,"O-methyltransferase activity"
"31","GO:0003714",0.0392845603152216,8.63611111111111,0.331411229135053,2,6,"transcription corepressor activity"
"32","GO:0005215",0.0438236112796913,1.72583404619333,9.33474962063733,15,169,"transporter activity"
"33","GO:0016903",0.0461486156441397,4.33100558659218,0.828528072837633,3,15,"oxidoreductase activity, acting on the aldehyde or oxo group of donors"
