"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0022804",0.00239309091567238,8.26838709677419,0.580880121396055,4,29,"active transmembrane transporter activity"
"2","GO:0043167",0.00406785718445592,2.03138622493461,18.5881638846737,29,928,"ion binding"
"3","GO:0008171",0.0056281121156948,25.1953125,0.120182094081942,2,6,"O-methyltransferase activity"
"4","GO:0042626",0.00591426736174715,9.5625,0.380576631259484,3,19,"ATPase-coupled transmembrane transporter activity"
"5","GO:0016772",0.00601021396925758,2.48581652569941,6.06919575113809,13,303,"transferase activity, transferring phosphorus-containing groups"
"6","GO:0015399",0.00685930935272845,8.99719887955182,0.400606980273141,3,20,"primary active transmembrane transporter activity"
"7","GO:0016740",0.00783473396829231,2.06328330496673,11.6576631259484,20,582,"transferase activity"
"8","GO:0016773",0.0123510498845143,2.65891247455656,3.80576631259484,9,190,"phosphotransferase activity, alcohol group as acceptor"
"9","GO:0016301",0.0124715822396288,2.51585447263017,4.48679817905918,10,224,"kinase activity"
"10","GO:0046872",0.0155299899763492,2.32265625,5.34810318664643,11,267,"metal ion binding"
"11","GO:0043169",0.0185618219620644,2.25551330798479,5.48831562974203,11,274,"cation binding"
"12","GO:0016849",0.0200303490136571,Inf,0.0200303490136571,1,1,"phosphorus-oxygen lyase activity"
"13","GO:0052855",0.0200303490136571,Inf,0.0200303490136571,1,1,"ADP-dependent NAD(P)H-hydrate dehydratase activity"
"14","GO:0004489",0.0200303490136571,Inf,0.0200303490136571,1,1,"methylenetetrahydrofolate reductase (NAD(P)H) activity"
"15","GO:0004411",0.0200303490136571,Inf,0.0200303490136571,1,1,"homogentisate 1,2-dioxygenase activity"
"16","GO:0004413",0.0200303490136571,Inf,0.0200303490136571,1,1,"homoserine kinase activity"
"17","GO:0017061",0.0200303490136571,Inf,0.0200303490136571,1,1,"S-methyl-5-thioadenosine phosphorylase activity"
"18","GO:0003871",0.0200303490136571,Inf,0.0200303490136571,1,1,"5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity"
"19","GO:0004719",0.0200303490136571,Inf,0.0200303490136571,1,1,"protein-L-isoaspartate (D-aspartate) O-methyltransferase activity"
"20","GO:0042085",0.0200303490136571,Inf,0.0200303490136571,1,1,"5-methyltetrahydropteroyltri-L-glutamate-dependent methyltransferase activity"
"21","GO:0005524",0.020717925671836,1.9162234590806,10.2555386949924,17,512,"ATP binding"
"22","GO:0032559",0.0210908594734723,1.91166063199473,10.2755690440061,17,513,"adenyl ribonucleotide binding"
"23","GO:0030554",0.0214690191612715,1.90711616638607,10.2955993930197,17,514,"adenyl nucleotide binding"
"24","GO:0046914",0.0236524279448789,2.67771866881108,2.88437025796662,7,144,"transition metal ion binding"
"25","GO:0003824",0.03299693896235,1.64305021698698,33.1301972685888,41,1654,"catalytic activity"
"26","GO:0016887",0.0386066160771293,2.89187695708234,1.88285280728376,5,94,"ATPase activity"
"27","GO:0010340",0.0396654422028188,49.6615384615385,0.0400606980273141,1,2,"carboxyl-O-methyltransferase activity"
"28","GO:0004127",0.0396654422028188,49.6615384615385,0.0400606980273141,1,2,"cytidylate kinase activity"
"29","GO:0008172",0.0396654422028188,49.6615384615385,0.0400606980273141,1,2,"S-methyltransferase activity"
"30","GO:0003968",0.0396654422028188,49.6615384615385,0.0400606980273141,1,2,"RNA-directed 5'-3' RNA polymerase activity"
"31","GO:0004784",0.0396654422028188,49.6615384615385,0.0400606980273141,1,2,"superoxide dismutase activity"
"32","GO:0016721",0.0396654422028188,49.6615384615385,0.0400606980273141,1,2,"oxidoreductase activity, acting on superoxide radicals as acceptor"
"33","GO:0004731",0.0396654422028188,49.6615384615385,0.0400606980273141,1,2,"purine-nucleoside phosphorylase activity"
"34","GO:0051998",0.0396654422028188,49.6615384615385,0.0400606980273141,1,2,"protein carboxyl O-methyltransferase activity"
"35","GO:0004672",0.0437618826836558,2.32149411637698,3.28497723823976,7,164,"protein kinase activity"
"36","GO:0008168",0.045925292013231,3.19052419354839,1.36206373292868,4,68,"methyltransferase activity"
"37","GO:0016705",0.0491965688105382,6.275390625,0.360546282245827,2,18,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
