"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0003735",8.00310097128932e-12,4.05005520794994,17.8197268588771,48,126,"structural constituent of ribosome"
"2","GO:0005198",2.0614408167423e-10,3.35805626598465,21.7796661608498,52,154,"structural molecule activity"
"3","GO:0004100",1.19817364688681e-06,49.3973799126638,1.27283763277693,8,9,"chitin synthase activity"
"4","GO:0017111",8.46717497615492e-06,2.16941490176847,29.840971168437,53,211,"nucleoside-triphosphatase activity"
"5","GO:0016462",1.75664385490706e-05,2.09893195086083,30.5481031866464,53,216,"pyrophosphatase activity"
"6","GO:0016818",2.0233209219828e-05,2.08535108958838,30.6895295902883,53,217,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
"7","GO:0016817",2.32698264895076e-05,2.0719348448162,30.8309559939302,53,218,"hydrolase activity, acting on acid anhydrides"
"8","GO:0008375",0.000101182431079491,9.86550218340611,1.83854324734446,8,13,"acetylglucosaminyltransferase activity"
"9","GO:0008194",0.000177462736797345,6.94447483588621,2.40424886191199,9,17,"UDP-glycosyltransferase activity"
"10","GO:0003774",0.000221057174455026,3.30936804008909,6.9298937784522,17,49,"motor activity"
"11","GO:0000166",0.000633323780328971,1.4654785206552,98.5742033383915,126,697,"nucleotide binding"
"12","GO:1901265",0.000633323780328971,1.4654785206552,98.5742033383915,126,697,"nucleoside phosphate binding"
"13","GO:0017076",0.000800884562535937,1.47671320652907,87.260091047041,113,617,"purine nucleotide binding"
"14","GO:0003924",0.000941059963876405,2.54415667612336,9.75842185128983,20,69,"GTPase activity"
"15","GO:0035639",0.000997972395150719,1.46658563486168,86.8358118361153,112,614,"purine ribonucleoside triphosphate binding"
"16","GO:0032555",0.00106375443104779,1.46304096325999,86.9772382397572,112,615,"purine ribonucleotide binding"
"17","GO:0016787",0.00121752453606312,1.45173757928118,89.0986342943854,114,630,"hydrolase activity"
"18","GO:0005509",0.00185013980826335,3.09381898454746,5.51562974203338,13,39,"calcium ion binding"
"19","GO:0032553",0.00185627515734558,1.43176200564972,88.2500758725341,112,624,"ribonucleotide binding"
"20","GO:0008092",0.002436086505409,2.43080357142857,9.05128983308042,18,64,"cytoskeletal protein binding"
"21","GO:0097367",0.00264412510033172,1.41151320812338,89.0986342943854,112,630,"carbohydrate derivative binding"
"22","GO:0042626",0.0027161396461259,4.47479158396189,2.68710166919575,8,19,"ATPase-coupled transmembrane transporter activity"
"23","GO:0043168",0.00294845965598474,1.39281761160989,96.735660091047,120,684,"anion binding"
