"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0005488",9.34371751135594e-06,1.39001116071429,1026.3898076274,1083,1851,"binding"
"2","GO:0005515",0.000118244137654606,1.39554635962476,368.19169760378,410,664,"protein binding"
"3","GO:0005509",0.00209387442994182,3.25201238390093,19.4076949038137,28,35,"calcium ion binding"
"4","GO:0022804",0.00255567257083341,4.25955610357583,13.8626392170098,21,25,"active transmembrane transporter activity"
"5","GO:0004100",0.00490797716735364,Inf,4.99055011812352,9,9,"chitin synthase activity"
"6","GO:0003735",0.00521230266146195,1.73347811435204,58.7775902801215,72,106,"structural constituent of ribosome"
"7","GO:0097367",0.00673108387634165,1.26685052399338,321.058724265947,348,579,"carbohydrate derivative binding"
"8","GO:0017076",0.00751393361059482,1.26518404907975,312.741140735741,339,564,"purine nucleotide binding"
"9","GO:0032555",0.00937460768016025,1.25579377233282,311.63212959838,337,562,"purine ribonucleotide binding"
"10","GO:0035639",0.0104497467866618,1.25110941086458,311.0776240297,336,561,"purine ribonucleoside triphosphate binding"
"11","GO:0032553",0.0124581614795478,1.24120082815735,316.622679716504,341,571,"ribonucleotide binding"
"12","GO:0008509",0.0129838303376364,4.0448402948403,9.98110023624705,15,18,"anion transmembrane transporter activity"
"13","GO:0005198",0.0131600830335733,1.52975342771774,73.1947350658117,86,132,"structural molecule activity"
"14","GO:0004672",0.0172041146525604,1.48555406718672,76.521768477894,89,138,"protein kinase activity"
"15","GO:0003779",0.0182327802448219,4.84855916615573,7.76307796152548,12,14,"actin binding"
"16","GO:0003774",0.0183314620811817,2.09615384615385,23.8437394532568,31,43,"motor activity"
"17","GO:0030554",0.0190126888850844,1.2422751273159,260.063111711104,281,469,"adenyl nucleotide binding"
"18","GO:0032559",0.0211304481900777,1.23694603580962,259.508606142423,280,468,"adenyl ribonucleotide binding"
"19","GO:0005524",0.0234480827404013,1.2316247582205,258.954100573743,279,467,"ATP binding"
"20","GO:0008375",0.0246462198038334,7.26499388004896,5.54505568680391,9,10,"acetylglucosaminyltransferase activity"
"21","GO:1901505",0.0286893200183363,4.44178921568627,7.20857239284509,11,13,"carbohydrate derivative transmembrane transporter activity"
"22","GO:0008194",0.0286893200183363,4.44178921568627,7.20857239284509,11,13,"UDP-glycosyltransferase activity"
"23","GO:0015932",0.0286893200183363,4.44178921568627,7.20857239284509,11,13,"nucleobase-containing compound transmembrane transporter activity"
"24","GO:0015291",0.0289511645251856,Inf,3.32703341208235,6,6,"secondary active transmembrane transporter activity"
"25","GO:0042626",0.0301622404767428,3.03132678132678,10.5356058049274,15,19,"ATPase-coupled transmembrane transporter activity"
"26","GO:0015399",0.0301622404767428,3.03132678132678,10.5356058049274,15,19,"primary active transmembrane transporter activity"
"27","GO:0016773",0.0329833893046627,1.37548638132296,89.275396557543,101,161,"phosphotransferase activity, alcohol group as acceptor"
"28","GO:0003723",0.0359967480422119,1.37041143409151,87.6118798515019,99,158,"RNA binding"
"29","GO:0022857",0.0420924528638037,1.37996537224833,77.6307796152548,88,140,"transmembrane transporter activity"
"30","GO:0016301",0.0434258824428625,1.31674306919886,104.247046911914,116,188,"kinase activity"
"31","GO:0043168",0.0451552132262055,1.17109758846067,348.784002699966,368,629,"anion binding"
"32","GO:0000166",0.0486279188500997,1.16666666666667,352.111036112049,371,635,"nucleotide binding"
"33","GO:1901265",0.0486279188500997,1.16666666666667,352.111036112049,371,635,"nucleoside phosphate binding"
"34","GO:0036094",0.0488434603724514,1.16249679715302,373.736753290584,393,674,"small molecule binding"
