"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0034641",3.52600459577141e-17,0.157473669997299,61.3061224489796,15,751,"cellular nitrogen compound metabolic process"
"2","GO:0044237",4.63422077470759e-17,0.25416393442623,103.755102040816,51,1271,"cellular metabolic process"
"3","GO:0010467",1.91331733851709e-13,0.12293225504263,41.3061224489796,7,506,"gene expression"
"4","GO:0090304",1.24381894162495e-12,0.117287438993064,37.8775510204082,6,464,"nucleic acid metabolic process"
"5","GO:0006725",4.87426239210887e-12,0.201646090534979,49.6326530612245,14,608,"cellular aromatic compound metabolic process"
"6","GO:1901360",1.06068417767104e-11,0.213264274364953,50.3673469387755,15,617,"organic cyclic compound metabolic process"
"7","GO:0006139",3.51426871873671e-11,0.205288919403778,46.2857142857143,13,567,"nucleobase-containing compound metabolic process"
"8","GO:0046483",3.52003176486449e-11,0.220560273798961,49.2244897959184,15,603,"heterocycle metabolic process"
"9","GO:0008152",8.06584466754474e-10,0.375743236933039,122.204081632653,85,1497,"metabolic process"
"10","GO:0006807",9.15787380138498e-10,0.377305539297345,100.489795918367,62,1231,"nitrogen compound metabolic process"
"11","GO:0016070",5.23840025000503e-09,0.156690368455074,30.2040816326531,6,370,"RNA metabolic process"
"12","GO:0009058",9.7241277825098e-09,0.29069538380721,49.0612244897959,19,601,"biosynthetic process"
"13","GO:0043603",3.2228213059345e-08,0,15.7551020408163,0,193,"cellular amide metabolic process"
"14","GO:0006518",6.82056166837767e-08,0,15.1020408163265,0,185,"peptide metabolic process"
"15","GO:0043604",7.48894633075765e-08,0,15.0204081632653,0,184,"amide biosynthetic process"
"16","GO:1901576",7.61400001834569e-08,0.311504058497551,46.7755102040816,19,573,"organic substance biosynthetic process"
"17","GO:0043043",1.19426447983602e-07,0,14.6122448979592,0,179,"peptide biosynthetic process"
"18","GO:1901566",1.19538944054681e-07,0.179068928184771,27.1020408163265,6,332,"organonitrogen compound biosynthetic process"
"19","GO:0044249",1.3465158392652e-07,0.317841394274515,46.1224489795918,19,565,"cellular biosynthetic process"
"20","GO:0071704",2.0012262452094e-07,0.441133365901319,115.836734693878,84,1419,"organic substance metabolic process"
"21","GO:0006412",2.29061298087753e-07,0,14.0408163265306,0,172,"translation"
"22","GO:0009059",2.6937744424185e-07,0.245597775718258,32.6530612244898,10,400,"macromolecule biosynthetic process"
